id,id_recipe,id_ingredient,quantity,measurement
8688,3389,2943,4.63,cup
8689,1089,1975,3.58,cup
8690,1140,39,1.06,g
8691,260,2116,4.13,piece
8692,1123,637,5.0,piece
8693,2482,1713,1.22,cup
8694,640,2621,2.77,ml
8695,3578,1293,3.88,g
8696,3319,2399,2.05,tsp
8697,1661,456,0.89,tbsp
8698,3893,1467,4.51,tbsp
8699,3630,529,4.81,g
8700,3283,2381,1.53,g
8701,3135,1729,4.22,piece
8702,2768,1943,3.06,piece
8703,708,2110,1.37,cup
8704,1331,804,2.07,cup
8705,2669,2533,1.85,cup
8706,2973,2508,1.35,g
8707,1837,1557,0.53,ml
8708,1026,1522,0.72,tbsp
8709,3221,2557,2.0,piece
8710,2299,1634,1.87,cup
8711,3471,2727,2.7,tsp
8712,3983,2621,1.36,cup
8713,2013,561,1.83,piece
8714,3996,2722,3.55,piece
8715,2942,197,2.17,g
8716,615,1263,4.78,piece
8717,1885,890,3.89,g
8718,3937,1047,4.49,g
8719,3601,43,2.0,ml
8720,2092,2437,2.43,tsp
8721,2293,1010,0.74,tbsp
8722,3317,368,1.55,cup
8723,3655,257,4.63,piece
8724,2028,1855,3.79,tsp
8725,3062,957,4.52,g
8726,3661,1568,0.81,piece
8727,2028,343,4.09,ml
8728,426,531,4.14,tbsp
8729,1961,1054,2.29,g
8730,2702,1044,3.19,ml
8731,224,2497,3.41,tbsp
8732,1200,2617,3.24,tbsp
8733,2653,2249,3.4,cup
8734,683,2544,4.89,piece
8735,2405,1175,1.28,tsp
8736,3337,533,3.76,piece
8737,1601,1542,3.72,g
8738,520,552,1.58,g
8739,3850,2445,4.11,ml
8740,349,1051,1.67,tsp
8741,3709,1266,1.49,g
8742,371,2518,2.01,cup
8743,1787,2691,1.49,tsp
8744,143,2508,1.3,ml
8745,1021,381,2.98,piece
8746,1703,2228,3.28,g
8747,3081,1239,0.13,ml
8748,2694,765,0.52,tbsp
8749,3598,1692,1.5,ml
8750,983,1434,3.32,piece
8751,3614,1212,0.98,g
8752,3690,2290,4.96,cup
8753,1566,1231,4.32,g
8754,2909,1108,1.0,piece
8755,3574,1355,3.55,ml
8756,3877,512,2.26,cup
8757,1322,1607,2.98,cup
8758,1012,658,4.73,tbsp
8759,318,1671,2.75,ml
8760,755,2061,1.49,tbsp
8761,708,82,3.73,cup
8762,353,2134,2.02,piece
8763,3974,1055,4.26,ml
8764,2573,1328,1.42,ml
8765,2158,1943,0.18,cup
8766,2260,2197,4.45,tsp
8767,3371,961,0.61,tsp
8768,1769,1631,0.4,tsp
8769,2765,1565,2.15,g
8770,1593,2268,2.57,piece
8771,2525,1341,4.29,tsp
8772,1800,1582,2.82,g
8773,2314,1589,3.1,ml
8774,855,730,2.39,tbsp
8775,49,1466,4.45,g
8776,1566,1438,0.86,tbsp
8777,2557,384,0.99,tsp
8778,2334,2553,1.42,ml
8779,358,379,1.26,cup
8780,3477,166,2.98,tbsp
8781,1387,2733,2.45,tbsp
8782,508,542,4.4,ml
8783,2336,550,1.65,g
8784,2690,2473,3.18,piece
8785,878,1271,2.05,tbsp
8786,2833,1963,2.88,g
8787,3603,362,4.75,cup
8788,2506,931,3.13,piece
8789,3153,681,2.21,tsp
8790,2308,2113,2.33,tsp
8791,253,1959,3.86,tsp
8792,483,2393,3.92,piece
8793,1674,2241,4.91,g
8794,3242,1590,3.64,piece
8795,1682,121,2.16,ml
8796,693,1044,2.78,cup
8797,2462,518,0.72,ml
8798,3955,456,2.27,cup
8799,3026,2613,1.44,g
8800,980,1890,0.12,tbsp
8801,1279,658,4.51,piece
8802,1605,1624,1.1,cup
8803,197,2411,4.4,tbsp
8804,33,200,1.01,g
8805,737,1376,0.91,ml
8806,2487,1188,3.87,g
8807,2274,2679,2.7,tsp
8808,2772,2794,0.81,g
8809,52,2848,3.72,ml
8810,3856,453,4.67,g
8811,2070,2662,1.98,tbsp
8812,3362,392,0.85,piece
8813,3816,1280,1.53,ml
8814,2199,686,0.57,ml
8815,2629,2360,0.62,cup
8816,931,1066,4.58,cup
8817,1011,2231,1.36,ml
8818,823,253,3.69,ml
8819,3572,2209,0.76,ml
8820,2887,2708,0.92,g
8821,1269,750,2.35,piece
8822,1216,1191,4.28,g
8823,2395,2138,4.02,tbsp
8824,3626,1805,2.47,cup
8825,3238,2063,4.62,g
8826,2096,1792,3.97,tsp
8827,2291,136,2.51,piece
8828,2106,2135,3.49,piece
8829,424,876,4.82,ml
8830,906,1767,1.39,tsp
8831,1779,1093,4.12,tbsp
8832,1204,65,4.05,cup
8833,1986,1538,2.84,g
8834,836,2826,2.55,ml
8835,1422,2999,2.47,g
8836,162,51,4.01,ml
8837,2830,1230,2.64,piece
8838,1184,656,3.54,piece
8839,588,848,3.24,ml
8840,458,2736,2.93,tbsp
8841,1552,582,0.18,tsp
8842,3430,2497,0.97,cup
8843,3422,142,1.81,piece
8844,1945,1579,0.5,ml
8845,2954,1420,1.58,g
8846,1910,2557,3.43,tsp
8847,2831,679,0.8,tbsp
8848,221,1011,2.48,cup
8849,700,947,0.53,tsp
8850,3086,2643,4.35,cup
8851,1720,2657,3.86,cup
8852,3669,1794,0.32,cup
8853,2121,983,3.02,tbsp
8854,1801,1614,3.55,ml
8855,3504,432,2.03,piece
8856,3286,2280,0.64,piece
8857,2758,290,4.33,ml
8858,3038,934,4.62,tbsp
8859,1593,1800,1.38,cup
8860,1789,1542,3.75,piece
8861,3575,22,1.98,piece
8862,3123,2082,4.2,cup
8863,1370,1628,3.65,piece
8864,1396,2208,0.87,cup
8865,2788,2299,4.57,tsp
8866,2605,2365,0.13,tbsp
8867,670,250,4.02,piece
8868,2275,696,0.13,tsp
8869,625,880,3.7,cup
8870,2511,1784,0.33,ml
8871,791,5,4.09,ml
8872,3392,666,3.52,cup
8873,1812,2168,0.84,tsp
8874,380,2929,0.43,g
8875,2312,906,4.09,piece
8876,2263,395,3.99,cup
8877,1527,1253,4.83,g
8878,1571,1606,1.31,cup
8879,2616,1855,4.12,g
8880,3003,1911,3.32,piece
8881,3027,609,1.73,cup
8882,2082,2635,4.59,g
8883,1107,1929,2.54,g
8884,2589,1894,1.51,g
8885,789,1086,3.54,tbsp
8886,57,541,0.68,ml
8887,2221,2062,4.31,piece
8888,2691,791,0.77,cup
8889,3329,2349,3.38,tbsp
8890,3731,741,4.43,ml
8891,3163,1292,2.67,g
8892,471,853,2.1,cup
8893,1898,263,3.57,g
8894,3256,121,3.93,tsp
8895,1348,1246,4.26,cup
8896,2769,19,1.4,cup
8897,3126,2080,4.87,tbsp
8898,3858,2239,2.48,ml
8899,2811,2107,0.4,g
8900,3691,1366,3.12,g
8901,1161,2504,2.45,tbsp
8902,1336,417,3.82,g
8903,3481,281,2.92,tsp
8904,323,1569,4.59,tbsp
8905,577,1951,3.48,tsp
8906,3901,898,3.65,g
8907,484,2361,3.74,ml
8908,2741,1184,2.12,g
8909,3023,2842,1.92,g
8910,1455,912,4.42,ml
8911,2778,2915,0.35,cup
8912,3105,1513,4.25,piece
8913,233,2674,0.49,tbsp
8914,2837,2832,2.9,piece
8915,2260,37,2.48,cup
8916,1720,1416,3.53,piece
8917,2888,1028,3.25,tbsp
8918,390,2259,0.23,g
8919,1702,1962,4.44,cup
8920,947,2442,4.42,tbsp
8921,1362,1827,0.69,g
8922,3572,14,1.16,ml
8923,2989,2584,2.43,ml
8924,2689,1445,2.95,cup
8925,1034,2840,4.11,piece
8926,3373,1820,1.14,piece
8927,3948,2825,2.74,tsp
8928,3548,1006,1.87,g
8929,2109,806,3.9,ml
8930,2787,547,3.75,tbsp
8931,3573,1664,0.27,ml
8932,372,2536,2.1,g
8933,998,1863,4.08,g
8934,1514,1824,4.21,tbsp
8935,118,1862,4.29,tsp
8936,2436,235,2.17,tsp
8937,3341,1330,2.97,ml
8938,3243,247,2.22,g
8939,3104,2729,2.0,tsp
8940,2737,204,4.94,g
8941,776,283,3.34,ml
8942,2788,1285,0.5,piece
8943,3607,1124,1.71,piece
8944,3342,869,1.26,piece
8945,1332,1070,2.03,tsp
8946,1196,1399,4.25,ml
8947,498,690,4.49,piece
8948,3117,2982,0.66,g
8949,325,2906,1.69,cup
8950,672,2010,3.26,tsp
8951,3704,2881,4.78,tsp
8952,3485,2459,2.67,ml
8953,848,947,2.77,g
8954,744,2500,4.35,g
8955,1706,2297,1.86,tbsp
8956,1194,2330,4.33,piece
8957,2883,348,3.43,piece
8958,1112,407,4.45,piece
8959,3904,413,1.26,g
8960,1992,2579,3.2,g
8961,2256,30,4.89,cup
8962,2786,1500,4.68,g
8963,871,487,4.43,piece
8964,2812,1389,2.08,g
8965,2817,1600,2.67,g
8966,2012,2866,4.76,tsp
8967,261,2290,2.57,tbsp
8968,3019,2236,3.14,ml
8969,524,2448,4.62,g
8970,1105,2752,3.37,tbsp
8971,782,750,3.91,g
8972,94,545,2.07,piece
8973,3459,1169,4.5,cup
8974,1582,2970,4.38,tsp
8975,1188,553,1.42,tsp
8976,2457,2323,0.92,tbsp
8977,2453,1288,3.33,ml
8978,3908,301,0.88,piece
8979,70,1076,1.15,g
8980,393,1670,2.63,g
8981,2644,1880,3.78,tbsp
8982,1943,1675,1.85,tsp
8983,1627,1030,1.67,tbsp
8984,3100,1481,0.39,tbsp
8985,967,246,0.61,ml
8986,2468,1554,3.55,ml
8987,3111,2172,4.51,tbsp
8988,1376,511,1.83,ml
8989,1827,1358,4.98,cup
8990,2686,731,2.03,piece
8991,889,535,1.88,tsp
8992,1942,385,4.45,g
8993,3010,1638,3.16,g
8994,3290,530,3.02,cup
8995,576,2908,0.31,cup
8996,3616,2048,2.52,piece
8997,1159,850,0.66,g
8998,3457,611,3.58,tbsp
8999,1277,393,3.98,ml
9000,2251,2234,3.72,tbsp
9001,3059,552,4.04,cup
9002,2629,1043,4.96,tsp
9003,3089,2364,1.16,tsp
9004,1747,2737,4.67,tsp
9005,1964,2685,3.43,piece
9006,3145,1684,3.77,g
9007,2824,1427,4.5,cup
9008,3911,1973,0.73,ml
9009,166,2966,2.82,g
9010,3343,2140,2.73,piece
9011,616,1357,4.35,cup
9012,3457,1988,3.86,cup
9013,282,2323,1.12,cup
9014,2536,1478,3.99,g
9015,1584,446,2.97,g
9016,193,583,1.4,ml
9017,2973,512,3.32,cup
9018,3260,1404,3.88,g
9019,1307,2442,1.8,ml
9020,3252,728,0.13,cup
9021,1176,18,1.69,cup
9022,2321,199,1.85,cup
9023,3179,619,0.61,g
9024,2048,2364,2.02,cup
9025,2930,911,2.32,cup
9026,3999,1412,1.95,ml
9027,3374,2292,1.93,ml
9028,1472,592,4.39,cup
9029,1049,1722,4.76,ml
9030,2188,2314,4.77,piece
9031,1434,1274,3.67,tsp
9032,1255,2650,1.66,ml
9033,2366,2247,2.38,tbsp
9034,3011,1521,3.61,tbsp
9035,1250,112,1.86,g
9036,246,1061,1.18,piece
9037,2461,2412,2.76,ml
9038,855,65,4.14,tsp
9039,101,799,3.79,ml
9040,1274,1408,4.44,ml
9041,118,2360,1.15,g
9042,3145,1916,4.87,tsp
9043,388,755,4.04,piece
9044,425,1641,1.67,piece
9045,1906,448,3.74,piece
9046,194,2568,2.22,cup
9047,3661,858,3.43,cup
9048,1281,1649,1.57,tbsp
9049,2289,960,0.85,piece
9050,613,2672,1.33,tsp
9051,836,550,3.42,tsp
9052,1111,1013,3.33,cup
9053,2276,1768,0.54,tsp
9054,1157,2756,2.52,g
9055,3221,518,0.54,g
9056,649,1128,3.71,tbsp
9057,1347,2682,1.14,tbsp
9058,3418,60,2.42,cup
9059,1083,1696,4.52,piece
9060,681,2831,3.29,cup
9061,3714,2671,4.18,cup
9062,1678,1841,4.77,tbsp
9063,1483,147,0.6,piece
9064,2695,1284,0.78,cup
9065,1088,190,4.78,ml
9066,712,810,1.12,ml
9067,400,1072,0.31,tbsp
9068,764,458,0.61,tbsp
9069,3869,2834,2.75,piece
9070,2907,2673,1.53,ml
9071,821,521,4.25,g
9072,902,1329,4.89,piece
9073,3843,1424,0.78,ml
9074,388,2053,0.84,piece
9075,2532,2425,4.6,ml
9076,565,2727,2.42,tsp
9077,2404,2739,3.13,tbsp
9078,2004,2552,4.67,piece
9079,1623,1768,1.61,ml
9080,802,1393,4.31,cup
9081,2629,1009,1.7,cup
9082,2580,2496,1.99,cup
9083,2482,1126,0.6,tsp
9084,39,2189,4.13,tbsp
9085,1021,556,2.27,piece
9086,396,618,2.29,tsp
9087,25,569,0.34,tsp
9088,1569,2983,4.09,tbsp
9089,2803,1206,3.89,g
9090,3148,1937,4.04,tsp
9091,1627,1891,1.26,cup
9092,2518,2993,0.88,g
9093,1065,1772,4.81,cup
9094,2090,242,3.08,piece
9095,1540,1283,3.3,cup
9096,1209,2073,2.17,tbsp
9097,2278,1506,4.17,g
9098,546,1559,2.26,cup
9099,976,2815,4.29,cup
9100,3649,1690,4.35,tsp
9101,3954,61,4.53,tbsp
9102,713,484,4.73,tsp
9103,2501,284,4.22,tsp
9104,2707,1755,0.44,piece
9105,1913,2590,0.98,cup
9106,297,415,0.53,cup
9107,1088,1067,2.1,piece
9108,2913,238,4.37,tbsp
9109,3067,189,2.63,tbsp
9110,2684,444,3.07,cup
9111,391,291,0.48,cup
9112,197,139,3.46,tbsp
9113,68,365,0.49,piece
9114,1610,966,2.06,tbsp
9115,3929,1149,0.85,g
9116,1910,2342,4.62,g
9117,532,2963,4.9,piece
9118,2516,2160,3.39,piece
9119,3899,2264,2.31,tbsp
9120,2159,779,2.23,ml
9121,1190,1776,4.8,ml
9122,3586,1293,0.3,cup
9123,3516,2399,0.24,tbsp
9124,1771,1882,4.69,piece
9125,3738,1183,1.8,piece
9126,109,2524,1.79,piece
9127,1876,427,2.13,tsp
9128,2224,727,2.01,ml
9129,1002,2020,2.94,tbsp
9130,162,621,2.66,ml
9131,2776,813,2.82,cup
9132,1303,526,3.21,tbsp
9133,2309,2797,0.32,tsp
9134,3934,2244,0.71,ml
9135,867,2177,2.06,ml
9136,3981,1172,4.24,ml
9137,1795,2661,3.09,tsp
9138,76,2149,3.03,tsp
9139,3545,1566,3.09,tbsp
9140,2715,1912,0.81,g
9141,3586,507,2.33,g
9142,2077,2035,4.04,g
9143,3847,1818,1.68,ml
9144,1727,1488,3.31,tsp
9145,1319,480,1.04,tbsp
9146,3459,1759,3.59,g
9147,614,2599,2.91,tsp
9148,3901,1992,1.2,tbsp
9149,1587,343,4.39,tsp
9150,1349,1784,1.87,ml
9151,2309,2648,0.67,tsp
9152,1175,1972,3.65,piece
9153,543,204,1.01,ml
9154,2591,1226,1.37,g
9155,266,1634,3.21,ml
9156,1692,2118,1.81,g
9157,3087,461,4.87,g
9158,2960,1531,2.02,ml
9159,2500,1312,2.25,tbsp
9160,1905,403,3.87,cup
9161,2954,2787,0.23,tbsp
9162,1024,1937,1.35,tsp
9163,2207,2614,0.53,g
9164,2495,928,4.72,tsp
9165,1513,1972,2.96,g
9166,3061,2777,1.35,ml
9167,520,2319,1.29,g
9168,2978,1334,0.4,ml
9169,3995,244,1.29,tbsp
9170,3888,366,0.26,tsp
9171,452,1575,3.77,ml
9172,188,2995,0.79,g
9173,269,624,2.61,tsp
9174,3290,44,3.1,g
9175,1639,2884,0.2,tbsp
9176,1178,612,3.12,cup
9177,1263,1660,1.37,ml
9178,2108,2715,2.18,tbsp
9179,949,2858,0.2,cup
9180,523,221,4.94,piece
9181,3059,755,3.88,g
9182,868,2952,1.96,ml
9183,3333,2398,4.45,cup
9184,2430,2703,1.79,ml
9185,2026,1577,3.52,tsp
9186,1015,1649,3.72,g
9187,3649,1525,2.0,tsp
9188,3006,2513,0.78,piece
9189,2586,565,4.27,piece
9190,2146,2560,0.98,cup
9191,3454,1908,1.39,piece
9192,3463,2139,0.73,ml
9193,2707,2736,0.64,piece
9194,1271,2207,0.33,g
9195,1333,1965,1.86,g
9196,1410,825,2.83,cup
9197,489,55,2.64,tsp
9198,840,2912,4.76,tbsp
9199,3896,1649,1.52,tsp
9200,2668,1831,0.28,cup
9201,3431,221,4.85,cup
9202,2429,2340,2.69,tbsp
9203,2835,1059,0.1,g
9204,2112,221,2.66,tsp
9205,3953,1365,3.4,tbsp
9206,3975,1581,4.04,ml
9207,800,2644,0.87,tsp
9208,3319,653,4.7,tsp
9209,3401,1001,3.31,tsp
9210,3729,2516,3.57,g
9211,2263,256,3.2,g
9212,2298,2292,3.64,tsp
9213,1137,2378,4.89,tbsp
9214,835,70,4.39,cup
9215,1445,1592,2.01,tbsp
9216,3016,493,1.66,tsp
9217,3455,1598,4.79,ml
9218,920,962,1.92,tbsp
9219,3265,2853,1.58,ml
9220,3869,292,2.57,piece
9221,2938,1193,4.41,piece
9222,93,500,3.83,cup
9223,3210,1264,2.13,tsp
9224,2930,2485,4.67,piece
9225,364,775,0.19,piece
9226,2740,2691,0.91,g
9227,56,1497,3.99,ml
9228,2310,2746,4.51,cup
9229,3724,2704,1.02,g
9230,353,373,3.83,tbsp
9231,3444,2052,1.31,tsp
9232,1694,159,2.0,tsp
9233,627,2387,0.87,piece
9234,2284,962,3.3,tbsp
9235,327,53,1.18,tsp
9236,1484,543,2.85,tsp
9237,1300,2512,3.22,tbsp
9238,784,2513,2.97,piece
9239,3559,2483,1.79,g
9240,3929,2359,2.79,ml
9241,979,416,2.9,ml
9242,2073,1871,3.81,g
9243,600,1285,1.41,g
9244,1738,214,3.56,tbsp
9245,132,1724,4.58,tsp
9246,2781,1306,2.19,tbsp
9247,412,1529,0.56,tbsp
9248,1897,1066,2.38,piece
9249,190,1251,1.54,g
9250,2377,1835,1.97,g
9251,2275,671,4.59,tbsp
9252,69,1884,4.25,piece
9253,128,2040,1.59,cup
9254,83,631,0.17,tsp
9255,1908,627,4.89,g
9256,834,2161,0.62,tsp
9257,2080,1104,0.15,piece
9258,3207,911,1.92,tbsp
9259,3689,2985,1.99,cup
9260,1130,196,0.99,tsp
9261,2858,2184,2.95,tsp
9262,1692,6,0.86,g
9263,1022,1754,2.99,cup
9264,976,1524,0.57,ml
9265,746,1314,2.46,ml
9266,1099,298,0.27,tsp
9267,1717,1014,3.37,tbsp
9268,826,2646,2.48,piece
9269,1200,752,2.18,tsp
9270,2448,344,1.31,g
9271,1547,2701,3.36,cup
9272,1788,1536,1.4,tsp
9273,2058,2069,1.85,cup
9274,1294,1424,0.46,tsp
9275,3603,2731,3.73,g
9276,3802,2898,4.39,ml
9277,195,679,3.19,piece
9278,1267,302,2.67,ml
9279,3534,1305,0.49,tbsp
9280,2378,2977,2.32,g
9281,115,524,2.03,tbsp
9282,1668,757,1.81,ml
9283,2220,2442,0.76,piece
9284,1564,126,2.5,tsp
9285,1764,2017,3.34,cup
9286,3115,69,2.32,ml
9287,368,1695,3.63,tsp
9288,2553,1891,4.74,cup
9289,3364,151,4.45,piece
9290,3793,275,1.74,tsp
9291,3796,2973,0.97,g
9292,3984,1632,0.23,piece
9293,3469,1803,2.82,tsp
9294,762,2263,3.12,tsp
9295,2239,2004,0.9,ml
9296,2848,2187,2.95,tbsp
9297,3778,1937,2.96,piece
9298,2998,383,0.42,g
9299,2181,2835,0.8,ml
9300,1232,2458,3.89,cup
9301,1092,2396,1.16,ml
9302,2673,1382,2.44,tsp
9303,1276,1708,1.09,g
9304,841,2315,1.07,piece
9305,3765,821,2.63,tsp
9306,3136,391,4.02,tsp
9307,1780,508,1.51,tsp
9308,3186,1578,3.17,cup
9309,1736,1131,4.45,cup
9310,3471,29,1.46,tsp
9311,221,542,1.4,tsp
9312,3259,641,1.06,tbsp
9313,3276,464,0.46,tbsp
9314,1681,1681,1.0,g
9315,226,1311,0.13,tsp
9316,2717,1788,4.56,ml
9317,1994,819,0.29,piece
9318,2066,36,4.15,tbsp
9319,417,2097,1.55,ml
9320,1368,1438,2.43,piece
9321,2722,2667,2.48,ml
9322,513,984,2.54,tbsp
9323,761,1123,1.0,tbsp
9324,3459,1836,2.59,piece
9325,161,2776,1.83,tbsp
9326,2810,340,4.46,tbsp
9327,1389,1938,2.07,piece
9328,3897,1116,2.63,ml
9329,846,1289,3.83,g
9330,1051,2145,3.74,cup
9331,2756,1632,4.14,tbsp
9332,1184,1483,1.42,ml
9333,2500,471,4.35,piece
9334,1094,2069,4.98,g
9335,3843,1306,2.1,tbsp
9336,3118,1844,2.71,ml
9337,2844,504,0.83,ml
9338,1213,2050,1.11,tsp
9339,339,261,2.01,g
9340,1805,237,1.21,ml
9341,1167,2813,2.61,g
9342,3553,2820,3.51,ml
9343,2247,1949,4.09,tsp
9344,2202,2747,4.06,g
9345,1872,102,0.23,g
9346,3083,579,3.6,tbsp
9347,1163,563,0.55,g
9348,2985,538,3.35,cup
9349,3430,898,4.29,g
9350,1124,2084,3.1,g
9351,1154,2747,2.71,g
9352,1536,2439,3.23,tsp
9353,2597,1134,2.55,cup
9354,2344,23,1.05,tsp
9355,3914,1782,4.7,piece
9356,396,2980,2.48,g
9357,95,1562,3.64,tbsp
9358,1284,2942,0.18,tsp
9359,1317,1923,1.35,cup
9360,2415,2601,4.88,tsp
9361,3359,1969,2.05,ml
9362,2316,224,2.87,tsp
9363,1917,1221,3.24,tsp
9364,3722,944,4.42,tbsp
9365,1494,2273,0.25,ml
9366,2016,739,2.47,ml
9367,2633,589,3.01,cup
9368,2372,2236,4.32,cup
9369,3157,2121,4.24,ml
9370,2413,520,4.86,g
9371,663,2202,0.73,tbsp
9372,450,2479,2.84,tsp
9373,3462,153,2.26,ml
9374,26,2124,2.07,cup
9375,2258,894,3.45,g
9376,3814,2313,1.03,piece
9377,904,1149,1.49,piece
9378,1457,2686,1.74,tbsp
9379,2069,1291,4.18,g
9380,1141,2743,0.94,piece
9381,1444,976,3.84,ml
9382,1879,468,3.54,cup
9383,3070,1142,1.21,tsp
9384,772,429,4.47,g
9385,2472,1793,3.32,piece
9386,703,2015,4.9,cup
9387,1275,785,1.68,tbsp
9388,3340,666,4.95,ml
9389,2310,2903,4.22,piece
9390,22,288,4.81,tsp
9391,1673,1484,3.59,g
9392,1335,2241,4.9,g
9393,1104,1544,1.07,piece
9394,860,2945,4.08,g
9395,1176,1306,3.22,piece
9396,980,2557,3.38,cup
9397,644,2603,4.48,ml
9398,3148,1268,1.22,tbsp
9399,1963,197,2.14,tsp
9400,2940,2606,3.67,tbsp
9401,1824,1625,2.48,cup
9402,3598,694,1.89,piece
9403,1469,210,1.19,tbsp
9404,55,1942,4.71,cup
9405,2642,2192,4.35,tsp
9406,426,305,1.08,tsp
9407,2747,1366,0.84,g
9408,2085,804,3.97,ml
9409,2227,1535,3.11,cup
9410,3433,2691,2.14,tbsp
9411,1677,1645,3.27,g
9412,49,1631,0.82,tbsp
9413,3436,1841,1.48,tbsp
9414,3689,1872,1.22,tbsp
9415,380,805,3.58,tbsp
9416,2931,1283,3.94,piece
9417,3295,1878,4.17,cup
9418,1026,1988,0.45,ml
9419,1247,1423,1.0,tsp
9420,1807,2455,0.98,cup
9421,2703,120,2.09,tsp
9422,1620,188,3.29,tbsp
9423,903,150,2.09,piece
9424,262,923,4.77,tbsp
9425,194,2205,1.94,tsp
9426,3480,2281,4.18,g
9427,494,87,2.3,piece
9428,2287,1693,3.72,tbsp
9429,1833,2984,4.82,g
9430,619,366,4.92,ml
9431,1088,2476,4.54,tsp
9432,1426,513,4.9,tbsp
9433,1267,791,3.43,tsp
9434,899,1801,0.53,g
9435,3280,2891,3.94,g
9436,1096,2918,1.21,g
9437,3090,725,0.93,piece
9438,2167,2778,0.14,tbsp
9439,3526,179,0.21,tsp
9440,3726,957,3.0,tsp
9441,215,744,2.96,ml
9442,2249,518,4.36,piece
9443,894,124,1.33,tbsp
9444,992,2430,1.28,g
9445,551,2723,4.65,ml
9446,3099,811,2.41,tsp
9447,1728,2352,0.1,piece
9448,3945,1606,4.28,ml
9449,2675,852,1.11,ml
9450,2778,1311,1.67,g
9451,2124,1236,4.81,cup
9452,2220,96,0.23,tbsp
9453,822,1691,3.3,cup
9454,1252,1100,3.99,piece
9455,2298,928,4.72,ml
9456,3525,1279,1.45,g
9457,497,2644,0.29,g
9458,1188,2556,0.32,tsp
9459,1151,526,1.07,tbsp
9460,3142,1791,4.86,tbsp
9461,2267,1652,4.22,tbsp
9462,1921,2849,1.1,piece
9463,2337,2750,0.62,g
9464,1818,1033,2.87,cup
9465,3329,2861,1.54,piece
9466,897,2799,1.96,tsp
9467,1736,341,2.29,tsp
9468,696,748,4.11,g
9469,2858,724,1.38,tsp
9470,3448,1857,3.17,piece
9471,3629,1768,3.01,g
9472,3810,1908,1.93,ml
9473,830,2999,2.42,g
9474,345,979,0.63,tbsp
9475,3495,2089,3.93,tbsp
9476,2446,2229,0.33,g
9477,3798,4,1.1,g
9478,1271,247,2.86,cup
9479,219,1066,4.66,g
9480,2050,2027,4.14,ml
9481,1640,2621,1.09,tbsp
9482,788,2344,3.91,cup
9483,3307,1382,2.88,tsp
9484,2061,1249,2.95,piece
9485,2166,1588,3.77,g
9486,104,2616,2.29,tbsp
9487,2304,1834,3.49,ml
9488,695,1879,4.83,g
9489,992,2850,2.51,g
9490,3368,259,4.46,piece
9491,2718,586,0.45,ml
9492,877,1920,1.62,g
9493,1200,1661,0.82,ml
9494,2050,1237,0.45,g
9495,597,185,2.3,piece
9496,2092,1766,2.16,cup
9497,1307,1722,3.27,tbsp
9498,3632,1017,3.13,g
9499,2935,351,3.35,g
9500,2149,2888,1.61,ml
9501,2698,1605,2.5,g
9502,2049,119,3.33,tsp
9503,3908,2806,4.71,tsp
9504,2220,679,1.95,cup
9505,34,2729,2.18,ml
9506,3889,1950,3.5,piece
9507,1772,2932,4.21,ml
9508,2406,2042,2.78,g
9509,208,1058,2.83,tbsp
9510,1966,2460,2.76,tbsp
9511,3030,2864,3.9,ml
9512,708,229,2.26,g
9513,1645,471,1.62,g
9514,3157,1039,1.47,cup
9515,1725,393,0.88,piece
9516,580,2996,0.13,cup
9517,768,2222,1.46,g
9518,648,442,0.92,tbsp
9519,2972,877,4.64,tsp
9520,534,2437,1.52,cup
9521,3444,2038,1.71,ml
9522,1410,2303,1.71,tbsp
9523,3280,890,2.93,tsp
9524,3707,2752,1.79,tsp
9525,2032,628,4.22,piece
9526,3744,1292,0.95,g
9527,2270,1647,1.76,piece
9528,1481,1411,2.39,tbsp
9529,696,1952,2.43,g
9530,549,1928,3.78,ml
9531,3978,845,1.36,g
9532,1684,976,0.68,tsp
9533,3978,847,2.6,cup
9534,277,2117,1.7,g
9535,3747,20,3.52,piece
9536,1503,2984,4.6,tsp
9537,572,1588,3.34,ml
9538,3406,934,2.61,cup
9539,972,1819,1.89,g
9540,3966,2299,3.81,tsp
9541,1650,2883,4.04,ml
9542,106,1231,4.26,tbsp
9543,3272,1107,4.26,tsp
9544,313,570,2.68,tsp
9545,3706,1239,0.65,tbsp
9546,1945,352,2.51,g
9547,1731,1410,2.12,piece
9548,915,2171,1.23,ml
9549,575,2368,1.06,ml
9550,2522,2589,2.39,tbsp
9551,3196,599,4.41,tsp
9552,2670,1049,3.3,tsp
9553,2281,2818,0.22,tsp
9554,2769,2701,4.3,tbsp
9555,2314,1441,3.97,tsp
9556,3350,1027,4.94,tbsp
9557,2177,2185,3.59,tsp
9558,2517,1628,0.45,ml
9559,2842,2692,0.18,piece
9560,2920,2411,3.99,cup
9561,186,1314,4.97,tsp
9562,1063,1434,1.61,piece
9563,1442,1779,2.8,tbsp
9564,1653,2762,3.07,g
9565,2179,1183,1.61,ml
9566,1716,1160,1.44,piece
9567,1635,611,0.25,g
9568,1535,271,1.09,g
9569,3535,2476,3.77,tbsp
9570,2452,1331,4.98,cup
9571,1329,2594,3.73,piece
9572,3661,676,2.16,cup
9573,335,2946,3.7,cup
9574,1439,2925,2.42,cup
9575,1358,1966,1.79,piece
9576,1044,1278,4.72,tbsp
